timestamp,symbol,option_type,strike,expiry,bid,ask,last,volume,open_interest,impliedVolatility,pchangeinOpenInterest,totalBuyQuantity,totalSellQuantity,underlyingValue,underlying,identifier,pChange
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20700.CALL,CALL,20700,26-Jun-2025,3882.85,0.0,4254.9,0,8,0.0,0.0,75,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20700.PUT,PUT,20700,26-Jun-2025,1.5,1.95,1.75,532,177,46.09,19.594594594594593,22875,10050,,,,-16.66666666666667
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20750.CALL,CALL,20750,26-Jun-2025,3834.7,4715.85,4205.45,0,8,0.0,0.0,75,1800,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20750.PUT,PUT,20750,26-Jun-2025,1.6,2.0,1.75,366,127,45.54,19.81132075471698,24150,10050,,,,-18.604651162790695
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20800.CALL,CALL,20800,26-Jun-2025,3786.5,4231.9,4156.2,0,8,0.0,0.0,375,1800,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20800.PUT,PUT,20800,26-Jun-2025,1.8,2.05,1.8,1174,219,45.12,-25.76271186440678,22350,6075,,,,-20.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20850.CALL,CALL,20850,26-Jun-2025,3738.95,4180.5,4106.85,0,8,0.0,0.0,75,75,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20850.PUT,PUT,20850,26-Jun-2025,1.5,2.0,1.95,358,139,44.94,21.92982456140351,24750,5550,,,,-11.363636363636372
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20900.CALL,CALL,20900,26-Jun-2025,0.0,0.0,3930.0,1,8,0.0,-11.11111111111111,0,0,,,,-3.1423290203327174
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20900.PUT,PUT,20900,26-Jun-2025,1.65,2.15,1.9,986,1023,44.27,2.3,21150,10050,,,,-19.148936170212774
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20950.CALL,CALL,20950,26-Jun-2025,3643.1,4076.35,4008.15,0,8,0.0,0.0,1800,1800,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20950.PUT,PUT,20950,26-Jun-2025,1.6,2.0,1.9,370,175,43.71,71.56862745098039,26550,4350,,,,-17.391304347826082
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21000.CALL,CALL,21000,26-Jun-2025,3797.35,3818.8,3814.6,946,4974,0.0,-7.02803738317757,825,2775,,,,-1.07365145228216
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21000.PUT,PUT,21000,26-Jun-2025,1.95,2.05,2.05,15585,41742,43.51,-0.9875391378601474,210300,48300,,,,-14.583333333333337
2025-06-19 03:00:02,NIFTY.NSE.OPT.25Sep2025.21000.CALL,CALL,21000,25-Sep-2025,4076.55,4107.2,4107.3,1057,1665,0.0,144.1348973607038,2850,1500,,,,-0.9800021697464925
2025-06-19 03:00:02,NIFTY.NSE.OPT.25Sep2025.21000.PUT,PUT,21000,25-Sep-2025,36.1,38.5,37.2,767,8645,20.91,3.2855436081242533,69225,20250,,,,-2.2339027595269236
2025-06-19 03:00:02,NIFTY.NSE.OPT.24Dec2025.21000.CALL,CALL,21000,24-Dec-2025,4437.85,4465.0,4460.0,48,1698,0.0,2.535721473133427,2325,2475,,,,-0.898799008987986
2025-06-19 03:00:02,NIFTY.NSE.OPT.24Dec2025.21000.PUT,PUT,21000,24-Dec-2025,100.6,103.0,100.6,1927,9096,20.49,-0.7203405246116346,51150,50625,,,,-2.3300970873786464
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Mar2026.21000.PUT,PUT,21000,26-Mar-2026,156.05,200.95,162.75,1,5,20.58,-16.666666666666668,5550,225,,,,-1.957831325301205
2025-06-19 03:00:02,NIFTY.NSE.OPT.25Jun2026.21000.PUT,PUT,21000,25-Jun-2026,230.9,0.0,249.9,0,4682,0.0,0.0,7125,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.31Dec2026.21000.CALL,CALL,21000,31-Dec-2026,4500.0,0.0,0.0,0,0,0.0,0.0,75,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.31Dec2026.21000.PUT,PUT,21000,31-Dec-2026,285.0,311.95,310.8,11,68,21.44,-12.820512820512821,4125,825,,,,1.9016393442622985
2025-06-19 03:00:02,NIFTY.NSE.OPT.24Jun2027.21000.PUT,PUT,21000,24-Jun-2027,5.0,0.0,500.0,0,4,0.0,0.0,3750,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.30Dec2027.21000.PUT,PUT,21000,30-Dec-2027,12.0,0.0,440.05,0,1,0.0,0.0,3975,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.29Jun2028.21000.PUT,PUT,21000,29-Jun-2028,3.0,0.0,0.0,0,0,0.0,0.0,3750,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.28Dec2028.21000.PUT,PUT,21000,28-Dec-2028,302.05,0.0,618.05,0,16,0.0,0.0,4800,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.28Jun2029.21000.PUT,PUT,21000,28-Jun-2029,10.0,0.0,0.0,0,0,0.0,0.0,3750,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.27Dec2029.21000.PUT,PUT,21000,27-Dec-2029,15.0,0.0,0.0,0,0,0.0,0.0,4500,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21050.CALL,CALL,21050,26-Jun-2025,3551.0,4414.5,3750.25,0,9,0.0,0.0,1800,1800,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21050.PUT,PUT,21050,26-Jun-2025,1.7,2.2,2.0,315,139,42.84,-3.4722222222222223,28050,4050,,,,-16.666666666666664
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21100.CALL,CALL,21100,26-Jun-2025,3498.8,4360.3,3860.0,0,8,0.0,0.0,375,1800,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21100.PUT,PUT,21100,26-Jun-2025,1.8,2.15,2.1,859,356,42.51,3.7900874635568513,23175,4200,,,,-15.999999999999998
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21150.CALL,CALL,21150,26-Jun-2025,3455.15,4311.4,3811.0,0,9,0.0,0.0,1800,1800,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21150.PUT,PUT,21150,26-Jun-2025,1.7,2.25,2.0,756,128,41.74,8.474576271186441,24450,5550,,,,-20.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21200.CALL,CALL,21200,26-Jun-2025,3082.85,4255.45,3901.6,0,12,0.0,0.0,1800,1800,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21200.PUT,PUT,21200,26-Jun-2025,1.95,2.3,1.95,529,357,41.08,29.347826086956523,19950,5550,,,,-26.41509433962264
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21250.CALL,CALL,21250,26-Jun-2025,3373.3,4175.6,3712.5,0,11,0.0,0.0,75,1800,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21250.PUT,PUT,21250,26-Jun-2025,1.85,2.35,1.95,446,189,40.53,-26.171875,26700,5625,,,,-27.777777777777786
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21300.CALL,CALL,21300,26-Jun-2025,3324.65,4143.45,3703.3,0,12,0.0,0.0,1800,1800,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21300.PUT,PUT,21300,26-Jun-2025,1.9,2.35,2.15,1353,464,40.4,172.94117647058823,24750,6150,,,,-18.867924528301888
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21350.CALL,CALL,21350,26-Jun-2025,3287.7,4087.55,3613.85,0,12,0.0,0.0,75,1800,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21350.PUT,PUT,21350,26-Jun-2025,1.95,2.4,2.15,461,309,39.85,10.357142857142858,35925,5550,,,,-21.818181818181824
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21400.CALL,CALL,21400,26-Jun-2025,3269.8,4008.8,3470.0,0,23,0.0,0.0,1875,1800,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21400.PUT,PUT,21400,26-Jun-2025,1.9,2.45,2.35,462,534,39.69,3.8910505836575875,26550,8775,,,,-17.543859649122805
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21450.CALL,CALL,21450,26-Jun-2025,2869.25,3968.5,3515.6,0,21,0.0,0.0,1800,1800,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21450.PUT,PUT,21450,26-Jun-2025,2.15,2.4,2.35,334,107,39.13,62.121212121212125,28650,4050,,,,-14.545454545454541
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21500.CALL,CALL,21500,26-Jun-2025,3297.7,3319.05,3323.5,177,1081,0.0,-11.610793131643499,1950,2175,,,,-1.1892374015162777
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.21500.PUT,PUT,21500,26-Jun-2025,2.2,2.4,2.2,11336,11469,38.29,2.429222113066,54225,27900,,,,-24.13793103448275
